date,tic,open,high,low,close,volume,day
2019-01-04,JNJ,106.57304261597703,106.93177920938834,104.83471108726509,105.10790297480723,7706159.603915715,4
2019-01-04,JPM,79.83575734149042,80.082096027594,78.88687614332196,78.97584318704696,7076604.076029347,4
2019-01-04,KO,37.45473174120348,37.4920851349638,36.864768701267835,37.00453723198767,5279460.588717277,4
2019-01-04,MCD,148.05276122340038,149.19863637494848,147.83953248548397,149.01523443377857,3462844.723643416,4
2019-01-04,MMM,132.25430771837023,133.0511003410396,132.16639817529878,132.93333418228724,2390788.857783449,4
2019-01-04,MRK,57.596889104724966,57.681423543126705,57.352268857873284,57.5475781187255,11254050.092863848,4
2019-01-04,MSFT,95.67047215391324,96.1709513699997,94.40174973846963,94.45522288070994,24041828.664857645,4
2019-01-04,NKE,67.16633145431095,67.40448751720673,66.36074305046408,66.54547522829162,4642868.732916732,4
2019-01-04,PFE,29.79352425451835,29.989093039971372,29.698441038165328,29.955461220750585,26680129.64641989,4
2019-01-04,PG,75.54675302833544,75.66852617309986,74.33373833168852,74.4859889177175,3694688.963543466,4
2019-01-04,RTX,57.23510864557429,57.36582618402244,57.165954810942814,57.22864430091791,7993170.294420275,4
2019-01-04,TRV,102.12711631937043,102.20446159320728,100.88918703907038,100.9488278423323,1128291.631581838,4
2019-01-04,UNH,211.58047267058095,212.48932950297427,201.59727955733285,202.67671102867786,1826861.4756357577,4
2019-01-04,V,126.66293850855901,126.83747477907596,125.11848940152132,125.61357556496074,8121467.083632256,4
2019-01-04,WMT,28.146932021262778,28.25885339124345,28.083954400578197,28.147168256231705,16992396.66527612,4
2019-01-04,XOM,49.238731890248154,49.67784057662611,49.18014571109441,49.59598269566728,16358527.470284706,4
2019-01-07,AAPL,38.18622053644566,38.68969863752992,38.16896042354966,38.54329933918744,120441226.073125,0
2019-01-07,AXP,87.38046312342671,87.64128128925492,87.29333150711248,87.32702509385612,3329756.435115445,0
2019-01-07,BA,326.3280533626262,326.8239701927218,321.03009730065844,325.04149318193305,3520394.6707157725,0
2019-01-07,BAC,23.591180784441725,23.622747897099934,23.272496266821406,23.277280935016154,52990866.314532496,0
2019-01-07,CAT,109.37821284472919,110.09701142915956,109.28412796065658,109.8911654056104,2255134.2209105687,0
2019-01-07,CSCO,33.67506905588796,34.03956433934221,33.633935755141074,34.007303945653554,16957096.5601589,0
2019-01-07,CVX,80.25111225593382,80.50746490924485,80.00232268098024,80.29614053022533,6620313.973661263,0
2019-01-07,DIS,102.62987773311585,104.58995402846205,102.43918933305028,104.38106514636219,10318510.33211209,0
2019-01-07,GS,147.17030141814215,147.70166431580182,146.67978440363314,147.3994697380518,1706305.8505849636,0
2019-01-07,HD,140.44952870158943,143.57813323874421,140.0040888473703,142.9268278176448,6464085.84045332,0
2019-01-07,IBM,82.49733177863213,82.79073213093456,82.33215255406317,82.66433956527716,4391196.102294472,0
2019-01-07,INTC,40.35846715551065,41.18622934033908,40.07409380339586,41.10205623487409,19072528.53895317,0
2019-01-07,JNJ,105.29635738901335,105.43871026698812,104.86456217229117,105.06347650736843,7687500.482303395,0
2019-01-07,JPM,78.58474572933753,79.54322780138635,78.47896327223633,79.26696785016392,7114094.570047377,0
2019-01-07,KO,36.87607832910985,37.13057387482013,36.855480115791664,37.06085519449525,7702867.519638273,0
2019-01-07,MCD,149.0957289760279,149.11214467008088,148.42125449073927,148.635773708415,3221910.356328588,0
2019-01-07,MMM,133.07566547818146,133.1748765203879,129.50257998225834,129.99919137201414,3009670.134305072,0
2019-01-07,MRK,56.92739826778017,56.94320585783475,56.59828060367177,56.85927009884152,8187314.967047885,0
2019-01-07,MSFT,94.81007382451918,94.94475943336145,94.06743874440959,94.26599046182434,30410934.60318149,0
2019-01-07,NKE,66.0420176604936,66.21686822773282,65.7845674353166,65.9873319725497,4865766.560596359,0
2019-01-07,PFE,29.86776986445651,30.29179980773396,29.785904898444848,30.169055128451756,40310532.55083514,0
2019-01-07,PG,75.13326953673233,75.29166322334267,74.70516581089521,74.77968101714076,3461634.101666257,0
2019-01-07,RTX,57.61476595307628,57.64974945192761,56.45015144479047,56.4552194078397,8481968.54284401,0
2019-01-07,TRV,99.96419289691956,100.9499392564827,99.71670551021757,100.73444829017542,968998.5867756904,0
2019-01-07,UNH,205.1723165781237,205.29968835715778,204.60632183029057,205.02090889094086,2219969.816277691,0
2019-01-07,V,125.04622127593298,125.32314024726347,124.6306026037124,125.00649141052865,4351567.150514342,0
2019-01-07,WMT,27.930663680068985,28.35761832921089,27.902297028180747,28.355225336079858,8332454.649882729,0
2019-01-07,XOM,50.22420072315832,50.51382864753688,49.92705546309733,50.3937898910361,10784687.012066215,0
2019-01-08,AAPL,38.6646201818765,38.68722495857814,38.21766701317371,38.280797427514806,55782442.36699807,1
2019-01-08,AXP,88.07135651541255,88.1381672355981,87.21460987577277,87.29734847302906,2834730.466200618,1
2019-01-08,BA,324.5775534711481,325.6355894752436,321.78458229715784,321.8666414679887,4633959.614669573,1
2019-01-08,BAC,23.513670886442856,25.494485539224943,23.42993382279373,25.4578581753828,35550813.96830572,1
2019-01-08,CAT,110.67677180949708,110.96104464216214,107.25974626302694,107.85091565257451,2988742.108826953,1
2019-01-08,CSCO,33.8788866644593,34.54736870197382,33.76977272926061,34.48488448460545,19484109.3537855,1
2019-01-08,CVX,79.90991400713739,79.95444728724355,79.58062470545879,79.76430037343158,6749307.185212401,1
2019-01-08,DIS,103.8091615880241,105.47882834291073,103.73319839754521,105.45934240724394,13294343.65543892,1
2019-01-08,GS,149.55806886331268,150.45603215574226,149.34420741876912,150.18576355450418,1111696.4781278528,1
2019-01-08,HD,143.65996161665424,144.73726941981838,142.761610023933,143.5473926025667,6252506.317296815,1
2019-01-08,IBM,83.63498779386249,83.76956647480161,83.20783383411337,83.228849305635,3831607.578821362,1
2019-01-08,INTC,41.1773977159464,41.85124191488559,40.95078421246246,41.77134751013476,22138779.321204383,1
2019-01-08,JNJ,105.8806705492589,106.03131478409894,105.19664951804042,105.22177121306493,6736785.732798784,1
2019-01-08,JPM,78.97087618310043,79.76003095386667,78.84337650238906,79.68725893657992,8519845.082739668,1
2019-01-08,KO,36.93605295138344,37.04267942371593,36.91133522278,36.95444596626482,11081930.41095832,1
2019-01-08,MCD,148.42787117746468,148.52519127615247,147.16211189120804,147.58531805827647,3025323.8120495803,1
2019-01-08,MMM,130.23038530265526,131.23547686091985,125.96426088635499,126.08738406427308,3498853.9113012683,1
2019-01-08,MRK,56.500500671911844,58.06525962253448,56.21853382819609,57.92653793910913,8486123.027918378,1
2019-01-08,MSFT,93.66362465632636,93.77482367593787,93.35706896841934,93.61860440003815,33478910.2168145,1
2019-01-08,NKE,65.8555011409257,66.14951809065161,65.7823405149565,65.83791488049856,4138475.620874406,1
2019-01-08,PFE,30.028184106632583,30.120406153532937,30.01869488897574,30.07256009582393,19607593.779703222,1
2019-01-08,PG,75.1513456906239,75.3928483910596,74.85172050435709,74.91884883999803,5796077.043889825,1
2019-01-08,RTX,56.797074509973804,56.86555595557402,56.50670735309955,56.64801183026114,5495715.443527557,1
2019-01-08,TRV,100.90245118283947,101.35354299236614,100.83834147682907,101.1370587127983,1358373.14709365,1
2019-01-08,UNH,204.2154086862352,204.95934302127853,200.05927931544477,202.73249947908982,2982723.43858942,1
2019-01-08,V,125.60845923245726,125.82043482830738,125.33787361337255,125.73714877415188,11153334.745454237,1
2019-01-08,WMT,28.479415494413672,28.503032413132235,28.338940675902396,28.38859643736591,15387074.759298792,1
2019-01-08,XOM,50.35216641825441,50.35972537407988,49.74316388294324,49.796932506070284,9638059.061153864,1
2019-01-09,AAPL,38.21433139334334,38.272990801025664,37.80354463211866,38.076197526067226,79358128.68283702,2
2019-01-09,AXP,86.55475497048545,87.68989067523204,86.31951536282315,87.63940939841638,2224630.165895282,2
2019-01-09,BA,323.4274501878565,333.50382749498146,319.83643434888637,329.6740651137211,3306964.733318168,2
2019-01-09,BAC,25.574822346804556,25.61533463108797,25.20858080857293,25.3291702896703,78293074.0663652,2
2019-01-09,CAT,106.54782529386601,109.06992767151979,105.91781446968714,108.77228649989017,5480537.522341427,2
2019-01-09,CSCO,34.38893238843757,34.4432971802152,33.95426065428042,34.131020245503336,18151830.79436735,2
2019-01-09,CVX,79.63497676792322,80.4487437402099,78.9889667167278,80.36308483538988,9819906.28182646,2
2019-01-09,DIS,104.96794174979908,106.91355352259997,104.6089529330971,106.86422024847404,7372115.191512903,2
2019-01-09,GS,150.34667567151212,150.5683596749665,148.86443191261478,149.2695082077554,2221244.299249589,2
2019-01-09,HD,142.59446087185245,142.61371858125125,142.3603713916245,142.60285846299524,5652637.323060627,2
2019-01-09,IBM,82.29142787668923,83.67428822746291,81.44563101074044,83.46256766082142,2048134.0506867173,2
2019-01-09,INTC,41.823464507426266,42.0215100742219,41.12308421302855,41.323583864024016,19502207.247787427,2
2019-01-09,JNJ,104.4336808634385,105.07588929605073,103.41848661382524,104.84074973062566,3719015.3225999647,2
2019-01-09,JPM,80.31458829927492,80.4231171843504,78.3735013687526,78.54797036978374,5462838.698787412,2
2019-01-09,KO,36.95482274062491,37.11491776779234,36.833459262928876,37.086758258629814,7505210.207350917,2
2019-01-09,MCD,147.1552017551913,147.78106766243212,146.88543219329122,147.40835885762127,2846046.2502609827,2
2019-01-09,MMM,124.54325684739268,124.9093225511836,122.43992770628219,122.48935900448693,4183561.1622508415,2
2019-01-09,MRK,58.350143892143045,58.51878201444511,57.660417319425584,57.830249257997565,6269683.573445244,2
2019-01-09,MSFT,92.65542041597503,95.1629572285384,92.30635597385339,94.60224126501363,19979693.11814371,2
2019-01-09,NKE,65.79560353777445,66.18746011933675,65.51162376616699,65.68574649337661,4577354.944151146,2
2019-01-09,PFE,30.01082466349402,30.08552715500043,29.80588420887513,29.853096232273835,15028348.99399444,2
2019-01-09,PG,74.95685102811125,75.3281179087688,74.91543684879154,75.26945397243949,6376727.77024737,2
2019-01-09,RTX,56.67299073071539,56.82327615390485,55.267049710198314,55.73963587381187,3248121.660885584,2
2019-01-09,TRV,101.91473514468136,101.95396595327092,100.36993341527125,100.56759554413794,1367935.8314555471,2
2019-01-09,UNH,205.55578966805518,206.4578975422129,198.1693123017628,198.24221552506964,3588863.960344174,2
2019-01-09,V,125.04082428074489,127.14569509255261,124.9943381175739,127.03014278586242,7130045.781243458,2
2019-01-09,WMT,28.48263199543093,28.610961549495666,28.189822474952628,28.31315638167506,7229134.601845434,2
2019-01-09,XOM,49.978440448367074,50.10222264247467,49.72713645397068,49.886743137264766,8577131.33639056,2
2019-01-10,AAPL,38.404236276422075,38.43399204286772,37.83229646138511,37.90612981608274,96608589.94064932,3
2019-01-10,AXP,87.76274238555217,87.84452225735622,86.53952062087058,86.69223847000409,2659007.2308500223,3
2019-01-10,BA,327.75683472176155,340.52539073019386,326.29461250677184,340.1335879917325,3814362.175506389,3
2019-01-10,BAC,24.879581543822063,25.674888280487803,24.857150032908145,25.644345359886344,61493563.12510487,3
2019-01-10,CAT,107.15225854364917,109.8163070126664,106.72688036835027,109.54905089246138,3313933.520523163,3
2019-01-10,CSCO,33.88562710856708,34.22818967462912,33.7940306142001,34.07814347553935,15639058.112297826,3
2019-01-10,CVX,81.36720101907142,81.72229517394,79.93918578691779,80.16934863341473,8684640.783467926,3
2019-01-10,DIS,106.10248639705976,107.69642920462853,105.83750834952514,107.67072546387578,6758589.858327304,3
2019-01-10,GS,150.32756308680138,150.8718927158345,146.90246413915983,147.44736604954434,2997772.3981972374,3
2019-01-10,HD,143.1770689703532,143.3818270116396,141.8687026058045,141.9427822462244,3703504.093097592,3
2019-01-10,IBM,83.75762965501684,83.80978863096209,81.95733294724685,82.01013475879274,3482839.7181360545,3
2019-01-10,INTC,41.468417114420554,41.67570314124488,41.061814685103,41.582712197291116,19678745.89919696,3
2019-01-10,JNJ,105.08660380138632,106.09096147124608,105.02262864345204,106.03257445053003,6744268.321933662,3
2019-01-10,JPM,78.6760047785176,78.90985474348307,78.54205781960724,78.70285526373675,10623484.90674991,3
2019-01-10,KO,37.284127256319636,37.342775075964326,36.92796709744855,36.95879211140054,4222436.746673506,3
2019-01-10,MCD,148.38085341083374,149.066143139065,147.30261270318476,147.68524069602984,2770248.2803511512,3
2019-01-10,MMM,122.54140858300909,122.55824146869513,119.24722287656353,119.35199969933066,5526860.113766485,3
2019-01-10,MRK,57.93592910968976,57.943325492537404,57.050331690976016,57.12906098764677,5889492.605175147,3
2019-01-10,MSFT,94.30488273750386,94.50569259770765,93.4428766288044,93.53092810005438,33807580.326967664,3
2019-01-10,NKE,65.33960898915379,66.08630566920127,64.78221435077084,65.73682646940365,4623393.155046198,3
2019-01-10,PFE,29.531564125318422,29.904203249689278,29.51927328123485,29.744560572793418,19810583.01372696,3
2019-01-10,PG,74.84098012922934,74.93845608780912,74.68134089240458,74.79368122842604,4415029.734598494,3
2019-01-10,RTX,54.88801708243124,57.514457928974004,54.77194515029605,57.230374526540295,3373971.0576664554,3
2019-01-10,TRV,100.54538018436456,100.70237803069264,99.90047580146224,100.11061711671822,658927.7181115192,3
2019-01-10,UNH,199.5097023687234,200.26935869230758,199.41245775281843,200.25568639352488,3625569.7477741,3
2019-01-10,V,127.51762084384674,127.85010603010458,126.69207934288504,127.14974902794833,9687184.956521451,3
2019-01-10,WMT,28.347340814727286,28.53958828898773,28.26686366017907,28.503442246611804,14341778.335461084,3
2019-01-10,XOM,50.24627864343881,50.46307040796516,49.628494068849,49.88469827860457,12553519.851722298,3
2019-01-11,AAPL,37.922912707318496,38.30906550429794,37.8121699843642,38.04002639515476,109699926.24561802,4
2019-01-11,AXP,86.44331931136279,87.42347438285728,85.95138575153754,87.23371376597257,4298266.740021195,4
2019-01-11,BA,340.7553178487643,341.55707547216906,336.8220240148682,337.8268494783069,2813729.219923978,4
2019-01-11,BAC,25.442175173629586,25.459696683610886,25.161028509096656,25.223469159600377,58091756.20277102,4
2019-01-11,CAT,106.73004913923481,109.76372648403591,106.33152962261042,109.72132967519445,4586504.49327822,4
2019-01-11,CSCO,33.35676094317225,33.974611033010014,33.324863556010975,33.89822421734094,26580157.2899606,4
2019-01-11,CVX,80.50216969278115,80.83078387533277,79.32444130810167,79.85431122469198,9951073.44338407,4
2019-01-11,DIS,105.53398570264243,108.96381872923044,105.24309878176176,108.95180905700666,13952388.824069483,4
2019-01-11,GS,148.59142371819678,148.64914257570598,148.11376156362056,148.52262533268606,4089791.683276299,4
2019-01-11,HD,142.31279607423318,142.36291431608637,140.29876202130976,140.99379547215923,6464208.318082651,4
2019-01-11,IBM,80.94605377516206,82.56128319351023,80.86652255796942,82.31572723539136,4128205.365026306,4
2019-01-11,INTC,41.764239809683524,41.83694462252256,41.28694170610042,41.60112367429692,21405117.923101164,4
2019-01-11,JNJ,105.11744615420352,106.08967324197965,105.01978913368117,105.81060530204017,7739835.364252892,4
2019-01-11,JPM,78.86866585135837,78.87955212337003,77.18928300110412,77.69333689962862,10233729.056464834,4
2019-01-11,KO,36.91917659544909,37.55890688176577,36.883417686756005,37.37765034225838,8774144.494834507,4
2019-01-11,MCD,147.98436734024904,148.23830400626034,146.22845237434277,146.3154717353436,3370716.137837579,4
2019-01-11,MMM,120.03867720416598,120.5546012720756,116.5420692391023,116.73797444749212,4664595.260943838,4
2019-01-11,MRK,56.86162008376203,57.563335527400845,56.3187705935021,57.55450597535958,4491938.897055281,4
2019-01-11,MSFT,94.13384586874011,94.36209753435102,94.10533841738612,94.23254027174224,29189703.9030647,4
2019-01-11,NKE,65.30191209231535,67.37359885852382,65.09664343191473,67.26454517379419,6697304.802887545,4
2019-01-11,PFE,30.216123296446394,30.25493555090317,29.502403297141445,29.526446392218556,20764586.06520097,4
2019-01-11,PG,74.85789994428046,75.01638141706576,74.76543825946024,74.87569552148706,7697960.062121841,4
2019-01-11,RTX,57.65592449500922,57.936503447397044,57.35572746071407,57.89742928341845,5765681.493831726,4
2019-01-11,TRV,99.37793236267446,99.6079747299387,99.33723590067962,99.5636024350284,975527.883569916,4
2019-01-11,UNH,201.2379302965716,201.3601873274418,194.58975248331237,195.4672440620447,3317934.6339718667,4
2019-01-11,V,126.90592431512015,127.1665246925718,126.5342407298267,126.61195144084925,14487162.228517212,4
2019-01-11,WMT,28.623546685870725,28.714561532021616,27.924609583007207,28.093997790923435,17532189.47700602,4
2019-01-11,XOM,49.84015914755885,50.274656456267564,49.74699349155454,50.19533099388033,9047009.192376263,4
2019-01-14,AAPL,38.228726744878294,38.2995726428582,38.078294454171775,38.24167818252733,88278395.84102178,0
2019-01-14,AXP,87.39336234243893,87.60882062344248,86.0327084265461,86.32639940696363,3712142.9132861225,0
2019-01-14,BA,337.3531017268302,350.83344385927796,336.9542065337778,348.0915888126997,5434837.444175008,0
2019-01-14,BAC,24.76740434976371,24.900985227111,24.695040299767488,24.88136536997973,58982978.23795645,0
2019-01-14,CAT,106.72387506835716,111.5649157012495,106.28403416812878,111.25935203979618,7139857.23795403,0
2019-01-14,CSCO,33.88718233427272,34.411185839694404,33.863322758203545,34.308922234240455,27104859.498937223,0
2019-01-14,CVX,79.22387186338341,79.81818261786138,79.10103343190495,79.62579999759055,8755381.418467226,0
2019-01-14,DIS,108.34588376201052,109.96567012912055,108.03798219723416,109.95254836840219,9283491.59883111,0
2019-01-14,GS,149.0969504265533,149.80270436970693,147.95697961960954,148.47548198698414,2511453.63003433,0
2019-01-14,HD,140.7632758215036,140.78687873655358,138.78429445462146,139.0256649213318,3990637.644875977,0
2019-01-14,IBM,81.67029119656235,82.08260750567125,81.23846708611295,81.71917564687638,3570354.0062461467,0
2019-01-14,INTC,41.100292521180464,41.21263015674863,39.17714737639283,39.22524207342515,21312201.99983288,0
2019-01-14,JNJ,105.25921722823661,106.75810198961521,104.73290838563102,106.34000975264172,6509945.494816996,0
2019-01-14,JPM,76.56004126634922,77.59059443379114,76.4976927755084,77.31867224181056,20692972.77319061,0
2019-01-14,KO,36.912601048217006,38.99825528763002,36.77381721438982,38.90532763327583,14028261.61850134,0
2019-01-14,MCD,146.18639280469955,146.32499160652046,145.72481142017938,145.810268288994,2947716.899592452,0
2019-01-14,MMM,118.6334053876441,119.13918122630334,114.5145474956253,114.97820689945914,4355254.041373453,0
2019-01-14,MRK,57.389163721079164,57.99681185283877,57.06871757920566,57.894262343486645,5421579.760036935,0
2019-01-14,MSFT,93.7228851448851,93.82358273892007,93.03140918748396,93.04713551492874,20156914.864857875,0
2019-01-14,NKE,67.16790743179435,67.31504436425422,66.8098080880631,67.02235209889884,5156592.933931447,0
2019-01-14,PFE,29.46456583676268,29.55382355992692,29.419636037923762,29.547724125776842,24607459.526146445,0
2019-01-14,PG,74.22762405332794,75.47648157167045,73.7047351957334,75.17117327768301,13161200.768438805,0
2019-01-14,RTX,58.00782020649181,58.09526804583285,56.90943861677288,57.0875534704423,4338675.411133934,0
2019-01-14,TRV,100.19129395008054,100.56683016165455,98.1932109240167,98.61477101675614,911548.7492898966,0
2019-01-14,UNH,196.764256120665,204.80037196372274,195.46780804360282,204.67559430902367,2646271.377646798,0
2019-01-14,V,125.53793047137741,125.98392446096996,125.41855612184425,125.59082038102612,7329765.344793542,0
2019-01-14,WMT,27.904182873313726,28.33436722053547,27.858853382433193,28.24745844612871,18953720.014271192,0
2019-01-14,XOM,49.92876689238747,50.097013211487756,49.44783633357992,49.534225289496156,8720373.924876716,0
2019-01-15,AAPL,38.19254266310848,38.39575821954557,38.18353766195573,38.183650625151344,91670256.19845907,1
2019-01-15,AXP,85.46659105867633,86.48921628792031,85.31973087918364,86.15816398349713,3479112.1104179327,1
2019-01-15,BA,348.69152058539686,349.058629666267,339.63649604472255,341.27891384455677,2924959.312056665,1
2019-01-15,BAC,24.624607025432283,24.84801477590968,24.610775055974525,24.738417267801495,69458019.74420808,1
2019-01-15,CAT,111.06963445252734,111.6964829241173,110.43808722072966,111.39843618315784,5403680.081412949,1
2019-01-15,CSCO,34.37243243454646,34.86261578198699,34.32940071734095,34.79874051844126,29171632.91665972,1
2019-01-15,CVX,80.36314419096166,80.54210183889334,79.03596444947006,79.23507027311211,6864003.691785505,1
2019-01-15,DIS,109.39323092886697,110.89673032270737,108.66431237443095,110.28865818168254,9372020.23598964,1
2019-01-15,GS,150.5686840443754,150.63663214394887,148.87729296532868,149.05103676981696,3251598.1483913497,1
2019-01-15,HD,140.17458673946882,140.27972778280318,137.59079424674087,137.7638081207874,4120598.243254514,1
2019-01-15,IBM,82.10489742671851,83.18594562265889,82.03286644000771,82.76913342801913,1959295.4802190089,1
